image_id,class_id,species,breed_id,official_split,species_name,breed_name
beagle_134,5,2,4,trainval,dog,beagle
Persian_163,24,1,8,trainval,cat,Persian
english_cocker_spaniel_147,13,2,7,trainval,dog,english_cocker_spaniel
saint_bernard_174,29,2,19,trainval,dog,saint_bernard
newfoundland_16,23,2,16,trainval,dog,newfoundland
american_bulldog_126,2,2,1,trainval,dog,american_bulldog
beagle_176,5,2,4,trainval,dog,beagle
great_pyrenees_185,16,2,10,trainval,dog,great_pyrenees
Ragdoll_103,27,1,9,trainval,cat,Ragdoll
Bengal_134,6,1,2,trainval,cat,Bengal
american_bulldog_179,2,2,1,trainval,dog,american_bulldog
japanese_chin_145,18,2,12,trainval,dog,japanese_chin
havanese_10,17,2,11,trainval,dog,havanese
beagle_122,5,2,4,trainval,dog,beagle
Egyptian_Mau_179,12,1,6,trainval,cat,Egyptian_Mau
boxer_171,9,2,5,trainval,dog,boxer
Birman_175,7,1,3,trainval,cat,Birman
pug_143,26,2,18,trainval,dog,pug
Persian_100,24,1,8,trainval,cat,Persian
Persian_183,24,1,8,trainval,cat,Persian
Birman_113,7,1,3,trainval,cat,Birman
miniature_pinscher_140,22,2,15,trainval,dog,miniature_pinscher
chihuahua_164,11,2,6,trainval,dog,chihuahua
miniature_pinscher_14,22,2,15,trainval,dog,miniature_pinscher
japanese_chin_18,18,2,12,trainval,dog,japanese_chin
Birman_130,7,1,3,trainval,cat,Birman
great_pyrenees_154,16,2,10,trainval,dog,great_pyrenees
British_Shorthair_113,10,1,5,trainval,cat,British_Shorthair
havanese_116,17,2,11,trainval,dog,havanese
american_bulldog_139,2,2,1,trainval,dog,american_bulldog
boxer_138,9,2,5,trainval,dog,boxer
japanese_chin_143,18,2,12,trainval,dog,japanese_chin
pug_175,26,2,18,trainval,dog,pug
boxer_116,9,2,5,trainval,dog,boxer
Maine_Coon_203,21,1,7,trainval,cat,Maine_Coon
Egyptian_Mau_186,12,1,6,trainval,cat,Egyptian_Mau
leonberger_114,20,2,14,trainval,dog,leonberger
staffordshire_bull_terrier_138,35,2,23,trainval,dog,staffordshire_bull_terrier
pug_167,26,2,18,trainval,dog,pug
shiba_inu_108,32,2,22,trainval,dog,shiba_inu
Birman_119,7,1,3,trainval,cat,Birman
Egyptian_Mau_116,12,1,6,trainval,cat,Egyptian_Mau
Sphynx_153,34,1,12,trainval,cat,Sphynx
saint_bernard_175,29,2,19,trainval,dog,saint_bernard
wheaten_terrier_140,36,2,24,trainval,dog,wheaten_terrier
english_cocker_spaniel_158,13,2,7,trainval,dog,english_cocker_spaniel
great_pyrenees_128,16,2,10,trainval,dog,great_pyrenees
beagle_178,5,2,4,trainval,dog,beagle
basset_hound_166,4,2,3,trainval,dog,basset_hound
Bombay_132,8,1,4,trainval,cat,Bombay
keeshond_122,19,2,13,trainval,dog,keeshond
Maine_Coon_170,21,1,7,trainval,cat,Maine_Coon
pomeranian_134,25,2,17,trainval,dog,pomeranian
Siamese_115,33,1,11,trainval,cat,Siamese
american_bulldog_181,2,2,1,trainval,dog,american_bulldog
British_Shorthair_183,10,1,5,trainval,cat,British_Shorthair
Russian_Blue_188,28,1,10,trainval,cat,Russian_Blue
Birman_118,7,1,3,trainval,cat,Birman
Siamese_111,33,1,11,trainval,cat,Siamese
miniature_pinscher_11,22,2,15,trainval,dog,miniature_pinscher
samoyed_170,30,2,20,trainval,dog,samoyed
Bombay_138,8,1,4,trainval,cat,Bombay
Bombay_15,8,1,4,trainval,cat,Bombay
Russian_Blue_112,28,1,10,trainval,cat,Russian_Blue
boxer_164,9,2,5,trainval,dog,boxer
Sphynx_187,34,1,12,trainval,cat,Sphynx
scottish_terrier_132,31,2,21,trainval,dog,scottish_terrier
Bombay_156,8,1,4,trainval,cat,Bombay
boxer_184,9,2,5,trainval,dog,boxer
Siamese_202,33,1,11,trainval,cat,Siamese
german_shorthaired_136,15,2,9,trainval,dog,german_shorthaired
wheaten_terrier_172,36,2,24,trainval,dog,wheaten_terrier
saint_bernard_147,29,2,19,trainval,dog,saint_bernard
japanese_chin_132,18,2,12,trainval,dog,japanese_chin
boxer_181,9,2,5,trainval,dog,boxer
Persian_184,24,1,8,trainval,cat,Persian
newfoundland_107,23,2,16,trainval,dog,newfoundland
Persian_144,24,1,8,trainval,cat,Persian
beagle_138,5,2,4,trainval,dog,beagle
american_bulldog_109,2,2,1,trainval,dog,american_bulldog
wheaten_terrier_15,36,2,24,trainval,dog,wheaten_terrier
wheaten_terrier_125,36,2,24,trainval,dog,wheaten_terrier
newfoundland_106,23,2,16,trainval,dog,newfoundland
Maine_Coon_211,21,1,7,trainval,cat,Maine_Coon
chihuahua_125,11,2,6,trainval,dog,chihuahua
Birman_121,7,1,3,trainval,cat,Birman
wheaten_terrier_154,36,2,24,trainval,dog,wheaten_terrier
Russian_Blue_118,28,1,10,trainval,cat,Russian_Blue
scottish_terrier_171,31,2,21,trainval,dog,scottish_terrier
boxer_176,9,2,5,trainval,dog,boxer
shiba_inu_143,32,2,22,trainval,dog,shiba_inu
wheaten_terrier_122,36,2,24,trainval,dog,wheaten_terrier
miniature_pinscher_164,22,2,15,trainval,dog,miniature_pinscher
Ragdoll_113,27,1,9,trainval,cat,Ragdoll
Sphynx_138,34,1,12,trainval,cat,Sphynx
pug_161,26,2,18,trainval,dog,pug
japanese_chin_112,18,2,12,trainval,dog,japanese_chin
Egyptian_Mau_165,12,1,6,trainval,cat,Egyptian_Mau
shiba_inu_109,32,2,22,trainval,dog,shiba_inu
miniature_pinscher_161,22,2,15,trainval,dog,miniature_pinscher
Siamese_178,33,1,11,trainval,cat,Siamese
american_bulldog_187,2,2,1,trainval,dog,american_bulldog
Abyssinian_196,1,1,1,trainval,cat,Abyssinian
yorkshire_terrier_135,37,2,25,trainval,dog,yorkshire_terrier
pomeranian_163,25,2,17,trainval,dog,pomeranian
samoyed_125,30,2,20,trainval,dog,samoyed
staffordshire_bull_terrier_17,35,2,23,trainval,dog,staffordshire_bull_terrier
boxer_11,9,2,5,trainval,dog,boxer
Birman_102,7,1,3,trainval,cat,Birman
german_shorthaired_162,15,2,9,trainval,dog,german_shorthaired
saint_bernard_141,29,2,19,trainval,dog,saint_bernard
keeshond_142,19,2,13,trainval,dog,keeshond
shiba_inu_136,32,2,22,trainval,dog,shiba_inu
pomeranian_166,25,2,17,trainval,dog,pomeranian
Birman_110,7,1,3,trainval,cat,Birman
basset_hound_136,4,2,3,trainval,dog,basset_hound
Maine_Coon_195,21,1,7,trainval,cat,Maine_Coon
Abyssinian_141,1,1,1,trainval,cat,Abyssinian
miniature_pinscher_16,22,2,15,trainval,dog,miniature_pinscher
pug_123,26,2,18,trainval,dog,pug
american_pit_bull_terrier_15,3,2,2,trainval,dog,american_pit_bull_terrier
Bengal_121,6,1,2,trainval,cat,Bengal
Egyptian_Mau_133,12,1,6,trainval,cat,Egyptian_Mau
miniature_pinscher_156,22,2,15,trainval,dog,miniature_pinscher
pug_125,26,2,18,trainval,dog,pug
american_bulldog_196,2,2,1,trainval,dog,american_bulldog
great_pyrenees_106,16,2,10,trainval,dog,great_pyrenees
keeshond_10,19,2,13,trainval,dog,keeshond
Russian_Blue_131,28,1,10,trainval,cat,Russian_Blue
Sphynx_188,34,1,12,trainval,cat,Sphynx
scottish_terrier_181,31,2,21,trainval,dog,scottish_terrier
pomeranian_143,25,2,17,trainval,dog,pomeranian
miniature_pinscher_114,22,2,15,trainval,dog,miniature_pinscher
Persian_182,24,1,8,trainval,cat,Persian
american_bulldog_119,2,2,1,trainval,dog,american_bulldog
miniature_pinscher_115,22,2,15,trainval,dog,miniature_pinscher
great_pyrenees_108,16,2,10,trainval,dog,great_pyrenees
scottish_terrier_183,31,2,21,trainval,dog,scottish_terrier
Persian_179,24,1,8,trainval,cat,Persian
saint_bernard_182,29,2,19,trainval,dog,saint_bernard
Bombay_155,8,1,4,trainval,cat,Bombay
Abyssinian_157,1,1,1,trainval,cat,Abyssinian
chihuahua_185,11,2,6,trainval,dog,chihuahua
chihuahua_13,11,2,6,trainval,dog,chihuahua
Egyptian_Mau_101,12,1,6,trainval,cat,Egyptian_Mau
British_Shorthair_185,10,1,5,trainval,cat,British_Shorthair
english_cocker_spaniel_139,13,2,7,trainval,dog,english_cocker_spaniel
yorkshire_terrier_110,37,2,25,trainval,dog,yorkshire_terrier
Ragdoll_142,27,1,9,trainval,cat,Ragdoll
Egyptian_Mau_14,12,1,6,trainval,cat,Egyptian_Mau
chihuahua_130,11,2,6,trainval,dog,chihuahua
shiba_inu_163,32,2,22,trainval,dog,shiba_inu
english_setter_180,14,2,8,trainval,dog,english_setter
basset_hound_135,4,2,3,trainval,dog,basset_hound
wheaten_terrier_153,36,2,24,trainval,dog,wheaten_terrier
Maine_Coon_157,21,1,7,trainval,cat,Maine_Coon
Bengal_159,6,1,2,trainval,cat,Bengal
japanese_chin_110,18,2,12,trainval,dog,japanese_chin
miniature_pinscher_108,22,2,15,trainval,dog,miniature_pinscher
staffordshire_bull_terrier_131,35,2,23,trainval,dog,staffordshire_bull_terrier
saint_bernard_129,29,2,19,trainval,dog,saint_bernard
Egyptian_Mau_136,12,1,6,trainval,cat,Egyptian_Mau
american_bulldog_135,2,2,1,trainval,dog,american_bulldog
shiba_inu_12,32,2,22,trainval,dog,shiba_inu
Bombay_102,8,1,4,trainval,cat,Bombay
keeshond_127,19,2,13,trainval,dog,keeshond
staffordshire_bull_terrier_195,35,2,23,trainval,dog,staffordshire_bull_terrier
great_pyrenees_160,16,2,10,trainval,dog,great_pyrenees
american_bulldog_118,2,2,1,trainval,dog,american_bulldog
beagle_183,5,2,4,trainval,dog,beagle
american_pit_bull_terrier_155,3,2,2,trainval,dog,american_pit_bull_terrier
saint_bernard_125,29,2,19,trainval,dog,saint_bernard
Ragdoll_174,27,1,9,trainval,cat,Ragdoll
Sphynx_199,34,1,12,trainval,cat,Sphynx
pomeranian_147,25,2,17,trainval,dog,pomeranian
chihuahua_108,11,2,6,trainval,dog,chihuahua
wheaten_terrier_127,36,2,24,trainval,dog,wheaten_terrier
Sphynx_156,34,1,12,trainval,cat,Sphynx
yorkshire_terrier_134,37,2,25,trainval,dog,yorkshire_terrier
leonberger_142,20,2,14,trainval,dog,leonberger
keeshond_184,19,2,13,trainval,dog,keeshond
Sphynx_205,34,1,12,trainval,cat,Sphynx
pug_146,26,2,18,trainval,dog,pug
german_shorthaired_10,15,2,9,trainval,dog,german_shorthaired
Siamese_125,33,1,11,trainval,cat,Siamese
pug_120,26,2,18,trainval,dog,pug
scottish_terrier_123,31,2,21,trainval,dog,scottish_terrier
shiba_inu_100,32,2,22,trainval,dog,shiba_inu
german_shorthaired_183,15,2,9,trainval,dog,german_shorthaired
english_cocker_spaniel_124,13,2,7,trainval,dog,english_cocker_spaniel
american_bulldog_148,2,2,1,trainval,dog,american_bulldog
newfoundland_10,23,2,16,trainval,dog,newfoundland
english_cocker_spaniel_11,13,2,7,trainval,dog,english_cocker_spaniel
havanese_125,17,2,11,trainval,dog,havanese
chihuahua_105,11,2,6,trainval,dog,chihuahua
great_pyrenees_112,16,2,10,trainval,dog,great_pyrenees
saint_bernard_146,29,2,19,trainval,dog,saint_bernard
Russian_Blue_199,28,1,10,trainval,cat,Russian_Blue
Bombay_194,8,1,4,trainval,cat,Bombay
Bengal_168,6,1,2,trainval,cat,Bengal
wheaten_terrier_126,36,2,24,trainval,dog,wheaten_terrier
great_pyrenees_100,16,2,10,trainval,dog,great_pyrenees
keeshond_16,19,2,13,trainval,dog,keeshond
samoyed_141,30,2,20,trainval,dog,samoyed
samoyed_161,30,2,20,trainval,dog,samoyed
Birman_186,7,1,3,trainval,cat,Birman
boxer_100,9,2,5,trainval,dog,boxer
pug_145,26,2,18,trainval,dog,pug
Persian_213,24,1,8,trainval,cat,Persian
leonberger_13,20,2,14,trainval,dog,leonberger
great_pyrenees_111,16,2,10,trainval,dog,great_pyrenees
leonberger_103,20,2,14,trainval,dog,leonberger
miniature_pinscher_174,22,2,15,trainval,dog,miniature_pinscher
newfoundland_181,23,2,16,trainval,dog,newfoundland
samoyed_10,30,2,20,trainval,dog,samoyed
saint_bernard_136,29,2,19,trainval,dog,saint_bernard
saint_bernard_188,29,2,19,trainval,dog,saint_bernard
japanese_chin_11,18,2,12,trainval,dog,japanese_chin
chihuahua_18,11,2,6,trainval,dog,chihuahua
samoyed_105,30,2,20,trainval,dog,samoyed
Bengal_112,6,1,2,trainval,cat,Bengal
Egyptian_Mau_11,12,1,6,trainval,cat,Egyptian_Mau
Bengal_142,6,1,2,trainval,cat,Bengal
Persian_168,24,1,8,trainval,cat,Persian
Bombay_128,8,1,4,trainval,cat,Bombay
British_Shorthair_199,10,1,5,trainval,cat,British_Shorthair
american_pit_bull_terrier_108,3,2,2,trainval,dog,american_pit_bull_terrier
chihuahua_186,11,2,6,trainval,dog,chihuahua
British_Shorthair_101,10,1,5,trainval,cat,British_Shorthair
Persian_15,24,1,8,trainval,cat,Persian
american_pit_bull_terrier_162,3,2,2,trainval,dog,american_pit_bull_terrier
german_shorthaired_138,15,2,9,trainval,dog,german_shorthaired
staffordshire_bull_terrier_188,35,2,23,trainval,dog,staffordshire_bull_terrier
japanese_chin_170,18,2,12,trainval,dog,japanese_chin
yorkshire_terrier_177,37,2,25,trainval,dog,yorkshire_terrier
Persian_181,24,1,8,trainval,cat,Persian
german_shorthaired_108,15,2,9,trainval,dog,german_shorthaired
english_setter_161,14,2,8,trainval,dog,english_setter
shiba_inu_144,32,2,22,trainval,dog,shiba_inu
great_pyrenees_134,16,2,10,trainval,dog,great_pyrenees
keeshond_113,19,2,13,trainval,dog,keeshond
Ragdoll_179,27,1,9,trainval,cat,Ragdoll
Russian_Blue_143,28,1,10,trainval,cat,Russian_Blue
Abyssinian_176,1,1,1,trainval,cat,Abyssinian
Maine_Coon_140,21,1,7,trainval,cat,Maine_Coon
great_pyrenees_159,16,2,10,trainval,dog,great_pyrenees
american_pit_bull_terrier_139,3,2,2,trainval,dog,american_pit_bull_terrier
staffordshire_bull_terrier_119,35,2,23,trainval,dog,staffordshire_bull_terrier
Sphynx_204,34,1,12,trainval,cat,Sphynx
great_pyrenees_188,16,2,10,trainval,dog,great_pyrenees
Ragdoll_188,27,1,9,trainval,cat,Ragdoll
basset_hound_126,4,2,3,trainval,dog,basset_hound
english_setter_142,14,2,8,trainval,dog,english_setter
saint_bernard_16,29,2,19,trainval,dog,saint_bernard
yorkshire_terrier_126,37,2,25,trainval,dog,yorkshire_terrier
Persian_18,24,1,8,trainval,cat,Persian
english_setter_148,14,2,8,trainval,dog,english_setter
scottish_terrier_14,31,2,21,trainval,dog,scottish_terrier
pomeranian_139,25,2,17,trainval,dog,pomeranian
Bombay_121,8,1,4,trainval,cat,Bombay
miniature_pinscher_190,22,2,15,trainval,dog,miniature_pinscher
Sphynx_19,34,1,12,trainval,cat,Sphynx
english_cocker_spaniel_160,13,2,7,trainval,dog,english_cocker_spaniel
Sphynx_179,34,1,12,trainval,cat,Sphynx
english_setter_12,14,2,8,trainval,dog,english_setter
english_setter_136,14,2,8,trainval,dog,english_setter
Russian_Blue_104,28,1,10,trainval,cat,Russian_Blue
Russian_Blue_187,28,1,10,trainval,cat,Russian_Blue
Maine_Coon_194,21,1,7,trainval,cat,Maine_Coon
scottish_terrier_175,31,2,21,trainval,dog,scottish_terrier
newfoundland_122,23,2,16,trainval,dog,newfoundland
german_shorthaired_120,15,2,9,trainval,dog,german_shorthaired
saint_bernard_12,29,2,19,trainval,dog,saint_bernard
wheaten_terrier_157,36,2,24,trainval,dog,wheaten_terrier
saint_bernard_149,29,2,19,trainval,dog,saint_bernard
staffordshire_bull_terrier_136,35,2,23,trainval,dog,staffordshire_bull_terrier
Bombay_146,8,1,4,trainval,cat,Bombay
Russian_Blue_152,28,1,10,trainval,cat,Russian_Blue
Siamese_108,33,1,11,trainval,cat,Siamese
saint_bernard_169,29,2,19,trainval,dog,saint_bernard
keeshond_144,19,2,13,trainval,dog,keeshond
havanese_148,17,2,11,trainval,dog,havanese
beagle_160,5,2,4,trainval,dog,beagle
boxer_127,9,2,5,trainval,dog,boxer
Bengal_175,6,1,2,trainval,cat,Bengal
beagle_100,5,2,4,trainval,dog,beagle
Ragdoll_107,27,1,9,trainval,cat,Ragdoll
basset_hound_113,4,2,3,trainval,dog,basset_hound
staffordshire_bull_terrier_134,35,2,23,trainval,dog,staffordshire_bull_terrier
Maine_Coon_214,21,1,7,trainval,cat,Maine_Coon
Siamese_152,33,1,11,trainval,cat,Siamese
scottish_terrier_134,31,2,21,trainval,dog,scottish_terrier
scottish_terrier_153,31,2,21,trainval,dog,scottish_terrier
newfoundland_100,23,2,16,trainval,dog,newfoundland
english_cocker_spaniel_116,13,2,7,trainval,dog,english_cocker_spaniel
yorkshire_terrier_106,37,2,25,trainval,dog,yorkshire_terrier
american_bulldog_14,2,2,1,trainval,dog,american_bulldog
great_pyrenees_122,16,2,10,trainval,dog,great_pyrenees
great_pyrenees_107,16,2,10,trainval,dog,great_pyrenees
wheaten_terrier_139,36,2,24,trainval,dog,wheaten_terrier
Maine_Coon_13,21,1,7,trainval,cat,Maine_Coon
newfoundland_150,23,2,16,trainval,dog,newfoundland
pomeranian_176,25,2,17,trainval,dog,pomeranian
Egyptian_Mau_193,12,1,6,trainval,cat,Egyptian_Mau
saint_bernard_152,29,2,19,trainval,dog,saint_bernard
Sphynx_145,34,1,12,trainval,cat,Sphynx
staffordshire_bull_terrier_171,35,2,23,trainval,dog,staffordshire_bull_terrier
japanese_chin_162,18,2,12,trainval,dog,japanese_chin
scottish_terrier_105,31,2,21,trainval,dog,scottish_terrier
Ragdoll_156,27,1,9,trainval,cat,Ragdoll
Persian_180,24,1,8,trainval,cat,Persian
english_setter_107,14,2,8,trainval,dog,english_setter
boxer_151,9,2,5,trainval,dog,boxer
wheaten_terrier_142,36,2,24,trainval,dog,wheaten_terrier
english_cocker_spaniel_166,13,2,7,trainval,dog,english_cocker_spaniel
Siamese_126,33,1,11,trainval,cat,Siamese
Ragdoll_16,27,1,9,trainval,cat,Ragdoll
saint_bernard_14,29,2,19,trainval,dog,saint_bernard
newfoundland_114,23,2,16,trainval,dog,newfoundland
beagle_111,5,2,4,trainval,dog,beagle
pomeranian_15,25,2,17,trainval,dog,pomeranian
Maine_Coon_146,21,1,7,trainval,cat,Maine_Coon
Ragdoll_178,27,1,9,trainval,cat,Ragdoll
yorkshire_terrier_186,37,2,25,trainval,dog,yorkshire_terrier
Birman_133,7,1,3,trainval,cat,Birman
Bengal_163,6,1,2,trainval,cat,Bengal
Russian_Blue_101,28,1,10,trainval,cat,Russian_Blue
boxer_137,9,2,5,trainval,dog,boxer
german_shorthaired_160,15,2,9,trainval,dog,german_shorthaired
german_shorthaired_126,15,2,9,trainval,dog,german_shorthaired
american_bulldog_111,2,2,1,trainval,dog,american_bulldog
pomeranian_136,25,2,17,trainval,dog,pomeranian
japanese_chin_172,18,2,12,trainval,dog,japanese_chin
Sphynx_172,34,1,12,trainval,cat,Sphynx
wheaten_terrier_189,36,2,24,trainval,dog,wheaten_terrier
pug_136,26,2,18,trainval,dog,pug
shiba_inu_164,32,2,22,trainval,dog,shiba_inu
Sphynx_141,34,1,12,trainval,cat,Sphynx
Bombay_133,8,1,4,trainval,cat,Bombay
german_shorthaired_100,15,2,9,trainval,dog,german_shorthaired
shiba_inu_194,32,2,22,trainval,dog,shiba_inu
yorkshire_terrier_119,37,2,25,trainval,dog,yorkshire_terrier
pomeranian_108,25,2,17,trainval,dog,pomeranian
scottish_terrier_107,31,2,21,trainval,dog,scottish_terrier
Maine_Coon_18,21,1,7,trainval,cat,Maine_Coon
Bengal_120,6,1,2,trainval,cat,Bengal
newfoundland_186,23,2,16,trainval,dog,newfoundland
pomeranian_119,25,2,17,trainval,dog,pomeranian
chihuahua_169,11,2,6,trainval,dog,chihuahua
great_pyrenees_15,16,2,10,trainval,dog,great_pyrenees
yorkshire_terrier_125,37,2,25,trainval,dog,yorkshire_terrier
pomeranian_159,25,2,17,trainval,dog,pomeranian
boxer_112,9,2,5,trainval,dog,boxer
newfoundland_182,23,2,16,trainval,dog,newfoundland
english_cocker_spaniel_140,13,2,7,trainval,dog,english_cocker_spaniel
chihuahua_152,11,2,6,trainval,dog,chihuahua
great_pyrenees_186,16,2,10,trainval,dog,great_pyrenees
Maine_Coon_187,21,1,7,trainval,cat,Maine_Coon
japanese_chin_131,18,2,12,trainval,dog,japanese_chin
Siamese_109,33,1,11,trainval,cat,Siamese
keeshond_179,19,2,13,trainval,dog,keeshond
newfoundland_158,23,2,16,trainval,dog,newfoundland
British_Shorthair_126,10,1,5,trainval,cat,British_Shorthair
newfoundland_187,23,2,16,trainval,dog,newfoundland
samoyed_137,30,2,20,trainval,dog,samoyed
wheaten_terrier_181,36,2,24,trainval,dog,wheaten_terrier
Sphynx_160,34,1,12,trainval,cat,Sphynx
saint_bernard_128,29,2,19,trainval,dog,saint_bernard
basset_hound_105,4,2,3,trainval,dog,basset_hound
Maine_Coon_115,21,1,7,trainval,cat,Maine_Coon
great_pyrenees_177,16,2,10,trainval,dog,great_pyrenees
american_bulldog_121,2,2,1,trainval,dog,american_bulldog
Persian_202,24,1,8,trainval,cat,Persian
havanese_150,17,2,11,trainval,dog,havanese
english_cocker_spaniel_190,13,2,7,trainval,dog,english_cocker_spaniel
Sphynx_196,34,1,12,trainval,cat,Sphynx
chihuahua_158,11,2,6,trainval,dog,chihuahua
samoyed_135,30,2,20,trainval,dog,samoyed
chihuahua_165,11,2,6,trainval,dog,chihuahua
basset_hound_117,4,2,3,trainval,dog,basset_hound
boxer_121,9,2,5,trainval,dog,boxer
shiba_inu_179,32,2,22,trainval,dog,shiba_inu
basset_hound_170,4,2,3,trainval,dog,basset_hound
leonberger_126,20,2,14,trainval,dog,leonberger
Egyptian_Mau_103,12,1,6,trainval,cat,Egyptian_Mau
Bombay_171,8,1,4,trainval,cat,Bombay
keeshond_156,19,2,13,trainval,dog,keeshond
shiba_inu_173,32,2,22,trainval,dog,shiba_inu
beagle_162,5,2,4,trainval,dog,beagle
havanese_138,17,2,11,trainval,dog,havanese
Ragdoll_193,27,1,9,trainval,cat,Ragdoll
japanese_chin_119,18,2,12,trainval,dog,japanese_chin
saint_bernard_18,29,2,19,trainval,dog,saint_bernard
boxer_124,9,2,5,trainval,dog,boxer
boxer_131,9,2,5,trainval,dog,boxer
British_Shorthair_106,10,1,5,trainval,cat,British_Shorthair
basset_hound_179,4,2,3,trainval,dog,basset_hound
english_setter_172,14,2,8,trainval,dog,english_setter
havanese_100,17,2,11,trainval,dog,havanese
basset_hound_145,4,2,3,trainval,dog,basset_hound
Maine_Coon_184,21,1,7,trainval,cat,Maine_Coon
newfoundland_178,23,2,16,trainval,dog,newfoundland
great_pyrenees_176,16,2,10,trainval,dog,great_pyrenees
Sphynx_174,34,1,12,trainval,cat,Sphynx
shiba_inu_182,32,2,22,trainval,dog,shiba_inu
British_Shorthair_207,10,1,5,trainval,cat,British_Shorthair
Siamese_133,33,1,11,trainval,cat,Siamese
shiba_inu_177,32,2,22,trainval,dog,shiba_inu
boxer_148,9,2,5,trainval,dog,boxer
miniature_pinscher_154,22,2,15,trainval,dog,miniature_pinscher
wheaten_terrier_190,36,2,24,trainval,dog,wheaten_terrier
pomeranian_182,25,2,17,trainval,dog,pomeranian
leonberger_176,20,2,14,trainval,dog,leonberger
shiba_inu_130,32,2,22,trainval,dog,shiba_inu
german_shorthaired_156,15,2,9,trainval,dog,german_shorthaired
Abyssinian_136,1,1,1,trainval,cat,Abyssinian
american_pit_bull_terrier_119,3,2,2,trainval,dog,american_pit_bull_terrier
Ragdoll_145,27,1,9,trainval,cat,Ragdoll
Abyssinian_177,1,1,1,trainval,cat,Abyssinian
american_pit_bull_terrier_153,3,2,2,trainval,dog,american_pit_bull_terrier
boxer_102,9,2,5,trainval,dog,boxer
beagle_155,5,2,4,trainval,dog,beagle
english_cocker_spaniel_15,13,2,7,trainval,dog,english_cocker_spaniel
pug_126,26,2,18,trainval,dog,pug
Ragdoll_177,27,1,9,trainval,cat,Ragdoll
wheaten_terrier_18,36,2,24,trainval,dog,wheaten_terrier
boxer_142,9,2,5,trainval,dog,boxer
saint_bernard_161,29,2,19,trainval,dog,saint_bernard
german_shorthaired_109,15,2,9,trainval,dog,german_shorthaired
leonberger_169,20,2,14,trainval,dog,leonberger
staffordshire_bull_terrier_122,35,2,23,trainval,dog,staffordshire_bull_terrier
pug_122,26,2,18,trainval,dog,pug
staffordshire_bull_terrier_152,35,2,23,trainval,dog,staffordshire_bull_terrier
Abyssinian_122,1,1,1,trainval,cat,Abyssinian
Ragdoll_185,27,1,9,trainval,cat,Ragdoll
american_bulldog_153,2,2,1,trainval,dog,american_bulldog
japanese_chin_138,18,2,12,trainval,dog,japanese_chin
shiba_inu_172,32,2,22,trainval,dog,shiba_inu
Persian_13,24,1,8,trainval,cat,Persian
german_shorthaired_176,15,2,9,trainval,dog,german_shorthaired
Maine_Coon_197,21,1,7,trainval,cat,Maine_Coon
pomeranian_117,25,2,17,trainval,dog,pomeranian
miniature_pinscher_106,22,2,15,trainval,dog,miniature_pinscher
english_setter_113,14,2,8,trainval,dog,english_setter
keeshond_157,19,2,13,trainval,dog,keeshond
english_setter_15,14,2,8,trainval,dog,english_setter
Siamese_19,33,1,11,trainval,cat,Siamese
leonberger_124,20,2,14,trainval,dog,leonberger
basset_hound_168,4,2,3,trainval,dog,basset_hound
newfoundland_130,23,2,16,trainval,dog,newfoundland
american_pit_bull_terrier_137,3,2,2,trainval,dog,american_pit_bull_terrier
english_cocker_spaniel_173,13,2,7,trainval,dog,english_cocker_spaniel
leonberger_141,20,2,14,trainval,dog,leonberger
Egyptian_Mau_149,12,1,6,trainval,cat,Egyptian_Mau
staffordshire_bull_terrier_108,35,2,23,trainval,dog,staffordshire_bull_terrier
german_shorthaired_16,15,2,9,trainval,dog,german_shorthaired
pug_190,26,2,18,trainval,dog,pug
chihuahua_188,11,2,6,trainval,dog,chihuahua
Bengal_165,6,1,2,trainval,cat,Bengal
pomeranian_152,25,2,17,trainval,dog,pomeranian
american_pit_bull_terrier_120,3,2,2,trainval,dog,american_pit_bull_terrier
beagle_174,5,2,4,trainval,dog,beagle
Sphynx_175,34,1,12,trainval,cat,Sphynx
Maine_Coon_16,21,1,7,trainval,cat,Maine_Coon
miniature_pinscher_107,22,2,15,trainval,dog,miniature_pinscher
Persian_143,24,1,8,trainval,cat,Persian
chihuahua_17,11,2,6,trainval,dog,chihuahua
english_cocker_spaniel_105,13,2,7,trainval,dog,english_cocker_spaniel
Abyssinian_193,1,1,1,trainval,cat,Abyssinian
yorkshire_terrier_181,37,2,25,trainval,dog,yorkshire_terrier
boxer_129,9,2,5,trainval,dog,boxer
havanese_169,17,2,11,trainval,dog,havanese
Bengal_150,6,1,2,trainval,cat,Bengal
Siamese_164,33,1,11,trainval,cat,Siamese
english_cocker_spaniel_12,13,2,7,trainval,dog,english_cocker_spaniel
japanese_chin_15,18,2,12,trainval,dog,japanese_chin
newfoundland_173,23,2,16,trainval,dog,newfoundland
Bengal_136,6,1,2,trainval,cat,Bengal
american_pit_bull_terrier_157,3,2,2,trainval,dog,american_pit_bull_terrier
Maine_Coon_133,21,1,7,trainval,cat,Maine_Coon
British_Shorthair_189,10,1,5,trainval,cat,British_Shorthair
Sphynx_102,34,1,12,trainval,cat,Sphynx
Egyptian_Mau_124,12,1,6,trainval,cat,Egyptian_Mau
Maine_Coon_138,21,1,7,trainval,cat,Maine_Coon
wheaten_terrier_105,36,2,24,trainval,dog,wheaten_terrier
Bombay_160,8,1,4,trainval,cat,Bombay
Ragdoll_175,27,1,9,trainval,cat,Ragdoll
